,random_model_n1,random_model_n2,random_model_n3,average_model,optimal_clustering
0,0.9920634920634921,0.9909297052154195,0.9852607709750567,0.9894179894179894,0.9920634920634921
1,0.981859410430839,0.9841269841269841,0.9795918367346939,0.981859410430839,0.9841269841269841
2,0.9943310657596371,0.9931972789115646,0.9897959183673469,0.9924414210128495,0.9943310657596371
3,0.981859410430839,0.9841269841269841,0.9841269841269841,0.983371126228269,0.9841269841269841
4,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
5,0.9897959183673469,0.9909297052154195,0.9920634920634921,0.9909297052154195,0.9920634920634921
6,0.9954648526077098,0.9943310657596371,0.9965986394557823,0.9954648526077098,0.9965986394557823
7,0.9875283446712018,0.9852607709750567,0.9863945578231292,0.9863945578231292,0.9875283446712018
8,0.9943310657596371,0.9909297052154195,0.9920634920634921,0.9924414210128495,0.9943310657596371
9,0.9897959183673469,0.9886621315192744,0.9897959183673469,0.9894179894179894,0.9897959183673469
10,0.9954648526077098,0.9954648526077098,0.9909297052154195,0.9939531368102797,0.9954648526077098
11,0.9852607709750567,0.9863945578231292,0.9829931972789115,0.9848828420256992,0.9863945578231292
12,0.9897959183673469,0.9897959183673469,0.9931972789115646,0.9909297052154195,0.9931972789115646
13,0.9954648526077098,0.9943310657596371,0.9965986394557823,0.9954648526077098,0.9965986394557823
14,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
15,0.9886621315192744,0.9886621315192744,0.9909297052154195,0.9894179894179894,0.9909297052154195
16,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
17,0.9863945578231292,0.9886621315192744,0.9886621315192744,0.9879062736205593,0.9886621315192744
18,0.9863945578231292,0.9897959183673469,0.9875283446712018,0.9879062736205594,0.9897959183673469
19,0.9909297052154195,0.9897959183673469,0.9875283446712018,0.9894179894179894,0.9909297052154195
20,0.9863945578231292,0.9875283446712018,0.9897959183673469,0.9879062736205593,0.9897959183673469
21,0.9829931972789115,0.9863945578231292,0.9852607709750567,0.9848828420256991,0.9863945578231292
22,0.9886621315192744,0.9931972789115646,0.9909297052154195,0.9909297052154195,0.9931972789115646
23,0.9931972789115646,0.9909297052154195,0.9931972789115646,0.9924414210128495,0.9931972789115646
24,0.9977324263038548,0.9965986394557823,0.9965986394557823,0.9969765684051398,0.9977324263038548
25,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292
26,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
27,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
28,0.9920634920634921,0.9920634920634921,0.9886621315192744,0.9909297052154195,0.9920634920634921
29,0.9875283446712018,0.9875283446712018,0.9886621315192744,0.9879062736205593,0.9886621315192744
30,0.9886621315192744,0.9875283446712018,0.9829931972789115,0.9863945578231292,0.9886621315192744
31,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
32,0.9886621315192744,0.9920634920634921,0.9920634920634921,0.9909297052154195,0.9920634920634921
33,0.9909297052154195,0.9875283446712018,0.9897959183673469,0.9894179894179894,0.9909297052154195
34,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
35,0.9863945578231292,0.9920634920634921,0.9897959183673469,0.9894179894179894,0.9920634920634921
36,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
37,0.9931972789115646,0.9954648526077098,0.9931972789115646,0.9939531368102795,0.9954648526077098
38,0.9954648526077098,0.9920634920634921,0.9943310657596371,0.9939531368102797,0.9954648526077098
39,0.9965986394557823,0.9965986394557823,0.9977324263038548,0.9969765684051398,0.9977324263038548
40,0.9909297052154195,0.9886621315192744,0.9931972789115646,0.9909297052154195,0.9931972789115646
41,0.9954648526077098,0.9931972789115646,0.9931972789115646,0.9939531368102795,0.9954648526077098
42,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
43,0.9841269841269841,0.9852607709750567,0.9852607709750567,0.9848828420256991,0.9852607709750567
44,0.9897959183673469,0.9886621315192744,0.9897959183673469,0.9894179894179894,0.9897959183673469
45,0.9897959183673469,0.9897959183673469,0.9886621315192744,0.9894179894179894,0.9897959183673469
46,0.9897959183673469,0.9886621315192744,0.9897959183673469,0.9894179894179894,0.9897959183673469
47,0.9886621315192744,0.9920634920634921,0.9920634920634921,0.9909297052154195,0.9920634920634921
48,0.9897959183673469,0.9897959183673469,0.9931972789115646,0.9909297052154195,0.9931972789115646
49,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
50,0.9852607709750567,0.9863945578231292,0.9875283446712018,0.9863945578231292,0.9875283446712018
51,0.9965986394557823,0.9977324263038548,0.9965986394557823,0.9969765684051398,0.9977324263038548
52,0.9875283446712018,0.9897959183673469,0.9863945578231292,0.9879062736205593,0.9897959183673469
53,0.9886621315192744,0.9909297052154195,0.9886621315192744,0.9894179894179894,0.9909297052154195
54,0.9909297052154195,0.9886621315192744,0.9886621315192744,0.9894179894179894,0.9909297052154195
55,0.9965986394557823,0.9954648526077098,0.9943310657596371,0.9954648526077098,0.9965986394557823
56,0.9920634920634921,0.9920634920634921,0.9931972789115646,0.9924414210128495,0.9931972789115646
57,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
58,0.9988662131519275,0.9977324263038548,0.9988662131519275,0.99848828420257,0.9988662131519275
59,0.9852607709750567,0.9920634920634921,0.9909297052154195,0.9894179894179894,0.9920634920634921
60,0.9943310657596371,0.9909297052154195,0.9920634920634921,0.9924414210128495,0.9943310657596371
61,0.9977324263038548,0.9988662131519275,0.9988662131519275,0.99848828420257,0.9988662131519275
62,0.9875283446712018,0.9807256235827665,0.9863945578231292,0.9848828420256992,0.9875283446712018
63,0.9897959183673469,0.9897959183673469,0.9931972789115646,0.9909297052154195,0.9931972789115646
64,0.9863945578231292,0.9875283446712018,0.9852607709750567,0.9863945578231292,0.9875283446712018
65,0.9965986394557823,0.9954648526077098,0.9943310657596371,0.9954648526077098,0.9965986394557823
66,0.9807256235827665,0.9829931972789115,0.981859410430839,0.981859410430839,0.9829931972789115
67,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
68,0.9897959183673469,0.9931972789115646,0.9897959183673469,0.9909297052154195,0.9931972789115646
69,0.9886621315192744,0.9909297052154195,0.9886621315192744,0.9894179894179894,0.9909297052154195
70,0.9841269841269841,0.9875283446712018,0.9875283446712018,0.9863945578231291,0.9875283446712018
71,0.9897959183673469,0.9897959183673469,0.9886621315192744,0.9894179894179894,0.9897959183673469
72,0.981859410430839,0.9852607709750567,0.9829931972789115,0.983371126228269,0.9852607709750567
73,1.0,1.0,1.0,1.0,1.0
74,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
75,0.9943310657596371,0.9943310657596371,0.9931972789115646,0.9939531368102795,0.9943310657596371
76,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
77,0.9886621315192744,0.9909297052154195,0.9886621315192744,0.9894179894179894,0.9909297052154195
78,0.9886621315192744,0.9875283446712018,0.9875283446712018,0.9879062736205594,0.9886621315192744
79,0.9920634920634921,0.9909297052154195,0.9897959183673469,0.9909297052154195,0.9920634920634921
80,0.9920634920634921,0.9863945578231292,0.9897959183673469,0.9894179894179894,0.9920634920634921
81,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
82,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
83,0.9920634920634921,0.9875283446712018,0.9886621315192744,0.9894179894179894,0.9920634920634921
84,0.9988662131519275,0.9977324263038548,0.9988662131519275,0.99848828420257,0.9988662131519275
85,0.9875283446712018,0.9863945578231292,0.9897959183673469,0.9879062736205593,0.9897959183673469
86,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
87,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
88,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
89,0.9943310657596371,0.9931972789115646,0.9943310657596371,0.9939531368102795,0.9943310657596371
90,0.9965986394557823,0.9977324263038548,0.9965986394557823,0.9969765684051398,0.9977324263038548
91,0.9909297052154195,0.9943310657596371,0.9920634920634921,0.9924414210128495,0.9943310657596371
92,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
93,0.9954648526077098,0.9943310657596371,0.9920634920634921,0.9939531368102797,0.9954648526077098
94,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
95,0.9897959183673469,0.9909297052154195,0.9920634920634921,0.9909297052154195,0.9920634920634921
96,0.9909297052154195,0.9931972789115646,0.9931972789115646,0.9924414210128495,0.9931972789115646
97,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
98,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
99,0.9909297052154195,0.9886621315192744,0.9886621315192744,0.9894179894179894,0.9909297052154195
100,0.9875283446712018,0.9829931972789115,0.9886621315192744,0.9863945578231292,0.9886621315192744
101,0.9931972789115646,0.9931972789115646,0.9954648526077098,0.9939531368102797,0.9954648526077098
102,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
103,0.9886621315192744,0.9875283446712018,0.9875283446712018,0.9879062736205594,0.9886621315192744
104,0.9988662131519275,0.9977324263038548,0.9988662131519275,0.99848828420257,0.9988662131519275
105,0.9897959183673469,0.9909297052154195,0.9920634920634921,0.9909297052154195,0.9920634920634921
106,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
107,1.0,1.0,1.0,1.0,1.0
108,0.9897959183673469,0.9931972789115646,0.9897959183673469,0.9909297052154195,0.9931972789115646
109,0.9931972789115646,0.9909297052154195,0.9886621315192744,0.9909297052154195,0.9931972789115646
110,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
111,0.9909297052154195,0.9943310657596371,0.9920634920634921,0.9924414210128495,0.9943310657596371
112,0.9897959183673469,0.9909297052154195,0.9875283446712018,0.9894179894179894,0.9909297052154195
113,0.9886621315192744,0.9920634920634921,0.9920634920634921,0.9909297052154195,0.9920634920634921
114,0.9943310657596371,0.9943310657596371,0.9931972789115646,0.9939531368102795,0.9943310657596371
115,0.9965986394557823,0.9977324263038548,0.9965986394557823,0.9969765684051398,0.9977324263038548
116,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
117,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292
118,0.9897959183673469,0.9875283446712018,0.9863945578231292,0.9879062736205593,0.9897959183673469
119,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098
120,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
121,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
122,0.9829931972789115,0.9852607709750567,0.9863945578231292,0.9848828420256992,0.9863945578231292
123,0.9931972789115646,0.9909297052154195,0.9931972789115646,0.9924414210128495,0.9931972789115646
124,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
125,0.9954648526077098,0.9920634920634921,0.9943310657596371,0.9939531368102797,0.9954648526077098
126,0.9886621315192744,0.9909297052154195,0.9886621315192744,0.9894179894179894,0.9909297052154195
127,0.9977324263038548,0.9977324263038548,0.9954648526077098,0.9969765684051398,0.9977324263038548
128,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
129,0.9852607709750567,0.981859410430839,0.9875283446712018,0.9848828420256991,0.9875283446712018
130,0.9863945578231292,0.9875283446712018,0.9897959183673469,0.9879062736205593,0.9897959183673469
131,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
132,0.9841269841269841,0.9841269841269841,0.981859410430839,0.983371126228269,0.9841269841269841
133,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
134,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
135,0.9886621315192744,0.9875283446712018,0.9875283446712018,0.9879062736205594,0.9886621315192744
136,0.9852607709750567,0.981859410430839,0.9875283446712018,0.9848828420256991,0.9875283446712018
137,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098
138,0.9965986394557823,0.9965986394557823,0.9977324263038548,0.9969765684051398,0.9977324263038548
139,0.9943310657596371,0.9943310657596371,0.9931972789115646,0.9939531368102795,0.9943310657596371
140,0.9931972789115646,0.9931972789115646,0.9954648526077098,0.9939531368102797,0.9954648526077098
141,0.9897959183673469,0.9897959183673469,0.9931972789115646,0.9909297052154195,0.9931972789115646
142,0.9875283446712018,0.9863945578231292,0.9897959183673469,0.9879062736205593,0.9897959183673469
143,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
144,0.9931972789115646,0.9943310657596371,0.9897959183673469,0.9924414210128495,0.9943310657596371
145,0.9943310657596371,0.9909297052154195,0.9920634920634921,0.9924414210128495,0.9943310657596371
146,0.9886621315192744,0.9909297052154195,0.9886621315192744,0.9894179894179894,0.9909297052154195
147,0.9943310657596371,0.9965986394557823,0.9954648526077098,0.9954648526077098,0.9965986394557823
148,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
149,0.9920634920634921,0.9931972789115646,0.9920634920634921,0.9924414210128495,0.9931972789115646
150,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
151,0.9841269841269841,0.9829931972789115,0.9829931972789115,0.983371126228269,0.9841269841269841
152,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098
153,0.9886621315192744,0.9886621315192744,0.9909297052154195,0.9894179894179894,0.9909297052154195
154,0.9841269841269841,0.9897959183673469,0.9897959183673469,0.9879062736205593,0.9897959183673469
155,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
156,0.9977324263038548,0.9954648526077098,0.9977324263038548,0.9969765684051398,0.9977324263038548
157,0.9965986394557823,0.9954648526077098,0.9943310657596371,0.9954648526077098,0.9965986394557823
158,0.9897959183673469,0.9886621315192744,0.9897959183673469,0.9894179894179894,0.9897959183673469
159,0.9863945578231292,0.9897959183673469,0.9829931972789115,0.9863945578231292,0.9897959183673469
160,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098
161,0.9965986394557823,0.9965986394557823,0.9977324263038548,0.9969765684051398,0.9977324263038548
162,0.9886621315192744,0.9829931972789115,0.9829931972789115,0.9848828420256992,0.9886621315192744
163,0.9886621315192744,0.9863945578231292,0.9886621315192744,0.9879062736205593,0.9886621315192744
164,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9954648526077098,0.9965986394557823
165,0.9920634920634921,0.9909297052154195,0.9943310657596371,0.9924414210128495,0.9943310657596371
166,0.9886621315192744,0.9909297052154195,0.9886621315192744,0.9894179894179894,0.9909297052154195
167,0.9931972789115646,0.9954648526077098,0.9931972789115646,0.9939531368102795,0.9954648526077098
168,0.9841269841269841,0.9875283446712018,0.9875283446712018,0.9863945578231291,0.9875283446712018
169,0.9897959183673469,0.9943310657596371,0.9931972789115646,0.9924414210128495,0.9943310657596371
170,0.9965986394557823,0.9954648526077098,0.9943310657596371,0.9954648526077098,0.9965986394557823
171,0.9943310657596371,0.9954648526077098,0.9920634920634921,0.9939531368102797,0.9954648526077098
172,0.9954648526077098,0.9977324263038548,0.9977324263038548,0.9969765684051398,0.9977324263038548
173,0.9886621315192744,0.9886621315192744,0.9909297052154195,0.9894179894179894,0.9909297052154195
174,0.9852607709750567,0.9863945578231292,0.9875283446712018,0.9863945578231292,0.9875283446712018
175,0.9841269841269841,0.9863945578231292,0.9886621315192744,0.9863945578231292,0.9886621315192744
176,0.9863945578231292,0.9875283446712018,0.9897959183673469,0.9879062736205593,0.9897959183673469
177,0.9875283446712018,0.9863945578231292,0.9897959183673469,0.9879062736205593,0.9897959183673469
178,0.9909297052154195,0.9931972789115646,0.9931972789115646,0.9924414210128495,0.9931972789115646
179,0.9875283446712018,0.9875283446712018,0.9886621315192744,0.9879062736205593,0.9886621315192744
180,0.9943310657596371,0.9920634920634921,0.9954648526077098,0.9939531368102797,0.9954648526077098
181,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
182,0.9943310657596371,0.9954648526077098,0.9920634920634921,0.9939531368102797,0.9954648526077098
183,0.9954648526077098,0.9931972789115646,0.9931972789115646,0.9939531368102795,0.9954648526077098
184,0.9943310657596371,0.9965986394557823,0.9954648526077098,0.9954648526077098,0.9965986394557823
185,0.9875283446712018,0.9909297052154195,0.9897959183673469,0.9894179894179894,0.9909297052154195
186,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
187,0.9909297052154195,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9920634920634921
188,0.9965986394557823,0.9965986394557823,0.9977324263038548,0.9969765684051398,0.9977324263038548
189,0.9988662131519275,0.9988662131519275,0.9977324263038548,0.99848828420257,0.9988662131519275
190,0.9954648526077098,0.9977324263038548,0.9977324263038548,0.9969765684051398,0.9977324263038548
191,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292
192,0.9886621315192744,0.9909297052154195,0.9886621315192744,0.9894179894179894,0.9909297052154195
193,0.9965986394557823,0.9965986394557823,0.9931972789115646,0.9954648526077098,0.9965986394557823
194,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
195,0.9931972789115646,0.9931972789115646,0.9954648526077098,0.9939531368102797,0.9954648526077098
196,0.9886621315192744,0.9875283446712018,0.9875283446712018,0.9879062736205594,0.9886621315192744
197,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
198,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098
199,0.9784580498866213,0.9773242630385488,0.9807256235827665,0.978835978835979,0.9807256235827665
200,0.9931972789115646,0.9931972789115646,0.9954648526077098,0.9939531368102797,0.9954648526077098
201,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
202,0.9988662131519275,0.9977324263038548,0.9988662131519275,0.99848828420257,0.9988662131519275
203,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
204,0.9954648526077098,0.9943310657596371,0.9965986394557823,0.9954648526077098,0.9965986394557823
205,0.9852607709750567,0.9852607709750567,0.9841269841269841,0.9848828420256992,0.9852607709750567
206,0.9897959183673469,0.9852607709750567,0.9886621315192744,0.9879062736205593,0.9897959183673469
207,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
208,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
209,0.9875283446712018,0.9829931972789115,0.9886621315192744,0.9863945578231292,0.9886621315192744
210,0.9965986394557823,0.9931972789115646,0.9965986394557823,0.9954648526077098,0.9965986394557823
211,0.9841269841269841,0.9863945578231292,0.9886621315192744,0.9863945578231292,0.9886621315192744
212,0.9807256235827665,0.9807256235827665,0.9841269841269841,0.981859410430839,0.9841269841269841
213,0.9897959183673469,0.9931972789115646,0.9897959183673469,0.9909297052154195,0.9931972789115646
214,0.9886621315192744,0.9886621315192744,0.9909297052154195,0.9894179894179894,0.9909297052154195
215,0.9875283446712018,0.9841269841269841,0.9875283446712018,0.9863945578231291,0.9875283446712018
216,0.9988662131519275,0.9988662131519275,0.9977324263038548,0.99848828420257,0.9988662131519275
217,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
218,0.9943310657596371,0.9931972789115646,0.9943310657596371,0.9939531368102795,0.9943310657596371
219,0.9920634920634921,0.9931972789115646,0.9920634920634921,0.9924414210128495,0.9931972789115646
220,0.9886621315192744,0.9886621315192744,0.9863945578231292,0.9879062736205594,0.9886621315192744
