,random_model_n1,random_model_n2,random_model_n3,average_model,optimal_clustering
221,0.9875283446712018,0.9920634920634921,0.9931972789115646,0.9909297052154195,0.9931972789115646
222,0.9943310657596371,0.9954648526077098,0.9965986394557823,0.9954648526077098,0.9965986394557823
223,0.9875283446712018,0.9886621315192744,0.9875283446712018,0.9879062736205594,0.9886621315192744
224,0.9920634920634921,0.9909297052154195,0.9943310657596371,0.9924414210128495,0.9943310657596371
225,0.9852607709750567,0.9886621315192744,0.9897959183673469,0.9879062736205594,0.9897959183673469
226,0.9886621315192744,0.9829931972789115,0.9875283446712018,0.9863945578231292,0.9886621315192744
227,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
228,0.9931972789115646,0.9897959183673469,0.9897959183673469,0.9909297052154195,0.9931972789115646
229,0.9943310657596371,0.9965986394557823,0.9954648526077098,0.9954648526077098,0.9965986394557823
230,0.9909297052154195,0.9886621315192744,0.9931972789115646,0.9909297052154195,0.9931972789115646
231,0.9943310657596371,0.9965986394557823,0.9954648526077098,0.9954648526077098,0.9965986394557823
232,0.9943310657596371,0.9920634920634921,0.9954648526077098,0.9939531368102797,0.9954648526077098
233,0.9841269841269841,0.9886621315192744,0.981859410430839,0.9848828420256992,0.9886621315192744
234,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
235,0.9943310657596371,0.9897959183673469,0.9931972789115646,0.9924414210128495,0.9943310657596371
236,0.9965986394557823,0.9977324263038548,0.9965986394557823,0.9969765684051398,0.9977324263038548
237,0.9886621315192744,0.9829931972789115,0.9875283446712018,0.9863945578231292,0.9886621315192744
238,0.9897959183673469,0.9875283446712018,0.9909297052154195,0.9894179894179893,0.9909297052154195
239,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
240,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
241,0.9909297052154195,0.9886621315192744,0.9886621315192744,0.9894179894179894,0.9909297052154195
242,0.9920634920634921,0.9909297052154195,0.9943310657596371,0.9924414210128495,0.9943310657596371
243,0.981859410430839,0.9863945578231292,0.9863945578231292,0.9848828420256992,0.9863945578231292
244,0.9909297052154195,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9920634920634921
245,0.9954648526077098,0.9943310657596371,0.9920634920634921,0.9939531368102797,0.9954648526077098
246,0.9920634920634921,0.9909297052154195,0.9943310657596371,0.9924414210128495,0.9943310657596371
247,0.9852607709750567,0.981859410430839,0.9875283446712018,0.9848828420256991,0.9875283446712018
248,0.9943310657596371,0.9931972789115646,0.9943310657596371,0.9939531368102795,0.9943310657596371
249,0.9943310657596371,0.9943310657596371,0.9931972789115646,0.9939531368102795,0.9943310657596371
250,0.9965986394557823,0.9977324263038548,0.9965986394557823,0.9969765684051398,0.9977324263038548
251,0.9931972789115646,0.9954648526077098,0.9931972789115646,0.9939531368102795,0.9954648526077098
252,0.9977324263038548,0.9988662131519275,0.9988662131519275,0.99848828420257,0.9988662131519275
253,0.9897959183673469,0.9897959183673469,0.9886621315192744,0.9894179894179894,0.9897959183673469
254,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
255,0.9920634920634921,0.9886621315192744,0.9920634920634921,0.9909297052154195,0.9920634920634921
256,0.9852607709750567,0.9886621315192744,0.9897959183673469,0.9879062736205594,0.9897959183673469
257,0.9943310657596371,0.9943310657596371,0.9931972789115646,0.9939531368102795,0.9943310657596371
258,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
259,0.9920634920634921,0.9920634920634921,0.9931972789115646,0.9924414210128495,0.9931972789115646
260,0.9954648526077098,0.9943310657596371,0.9920634920634921,0.9939531368102797,0.9954648526077098
261,0.9909297052154195,0.9886621315192744,0.9886621315192744,0.9894179894179894,0.9909297052154195
262,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
263,0.9897959183673469,0.9863945578231292,0.9920634920634921,0.9894179894179894,0.9920634920634921
264,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
265,0.9965986394557823,0.9965986394557823,0.9931972789115646,0.9954648526077098,0.9965986394557823
266,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
267,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
268,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098,0.9954648526077098
269,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
270,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292
271,0.9954648526077098,0.9931972789115646,0.9931972789115646,0.9939531368102795,0.9954648526077098
272,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
273,0.9897959183673469,0.9909297052154195,0.9920634920634921,0.9909297052154195,0.9920634920634921
274,0.9886621315192744,0.9909297052154195,0.9886621315192744,0.9894179894179894,0.9909297052154195
275,0.9909297052154195,0.9931972789115646,0.9931972789115646,0.9924414210128495,0.9931972789115646
276,0.9943310657596371,0.9954648526077098,0.9920634920634921,0.9939531368102797,0.9954648526077098
277,0.9909297052154195,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9920634920634921
278,0.9863945578231292,0.9897959183673469,0.9875283446712018,0.9879062736205594,0.9897959183673469
279,0.9886621315192744,0.9852607709750567,0.9852607709750567,0.9863945578231293,0.9886621315192744
280,0.9931972789115646,0.9920634920634921,0.9875283446712018,0.9909297052154195,0.9931972789115646
281,0.9852607709750567,0.9897959183673469,0.9886621315192744,0.9879062736205593,0.9897959183673469
282,0.9943310657596371,0.9931972789115646,0.9943310657596371,0.9939531368102795,0.9943310657596371
283,0.9931972789115646,0.9931972789115646,0.9954648526077098,0.9939531368102797,0.9954648526077098
284,0.9852607709750567,0.9829931972789115,0.9863945578231292,0.9848828420256992,0.9863945578231292
285,0.9897959183673469,0.9897959183673469,0.9931972789115646,0.9909297052154195,0.9931972789115646
286,0.9931972789115646,0.9897959183673469,0.9897959183673469,0.9909297052154195,0.9931972789115646
287,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
288,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
289,0.9920634920634921,0.9886621315192744,0.9920634920634921,0.9909297052154195,0.9920634920634921
290,0.9897959183673469,0.9931972789115646,0.9897959183673469,0.9909297052154195,0.9931972789115646
291,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
292,0.981859410430839,0.9852607709750567,0.9829931972789115,0.983371126228269,0.9852607709750567
293,0.9897959183673469,0.9886621315192744,0.9897959183673469,0.9894179894179894,0.9897959183673469
294,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9954648526077098,0.9965986394557823
295,0.9875283446712018,0.9897959183673469,0.9863945578231292,0.9879062736205593,0.9897959183673469
296,0.9897959183673469,0.9909297052154195,0.9920634920634921,0.9909297052154195,0.9920634920634921
297,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
298,0.9886621315192744,0.9886621315192744,0.9909297052154195,0.9894179894179894,0.9909297052154195
299,0.9954648526077098,0.9965986394557823,0.9943310657596371,0.9954648526077098,0.9965986394557823
300,0.9920634920634921,0.9943310657596371,0.9909297052154195,0.9924414210128495,0.9943310657596371
301,0.9920634920634921,0.9931972789115646,0.9920634920634921,0.9924414210128495,0.9931972789115646
302,0.9875283446712018,0.9920634920634921,0.9886621315192744,0.9894179894179894,0.9920634920634921
303,0.9897959183673469,0.9909297052154195,0.9875283446712018,0.9894179894179894,0.9909297052154195
304,0.9931972789115646,0.9954648526077098,0.9931972789115646,0.9939531368102795,0.9954648526077098
305,0.9886621315192744,0.9920634920634921,0.9920634920634921,0.9909297052154195,0.9920634920634921
306,0.9909297052154195,0.9886621315192744,0.9841269841269841,0.9879062736205593,0.9909297052154195
307,0.9897959183673469,0.9875283446712018,0.9909297052154195,0.9894179894179893,0.9909297052154195
308,0.9931972789115646,0.9909297052154195,0.9931972789115646,0.9924414210128495,0.9931972789115646
309,0.9977324263038548,0.9977324263038548,0.9954648526077098,0.9969765684051398,0.9977324263038548
310,0.9841269841269841,0.981859410430839,0.9841269841269841,0.983371126228269,0.9841269841269841
311,0.9875283446712018,0.9886621315192744,0.9875283446712018,0.9879062736205594,0.9886621315192744
312,0.9909297052154195,0.9886621315192744,0.9841269841269841,0.9879062736205593,0.9909297052154195
313,0.9897959183673469,0.9909297052154195,0.9920634920634921,0.9909297052154195,0.9920634920634921
314,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
315,0.9875283446712018,0.9886621315192744,0.9920634920634921,0.9894179894179894,0.9920634920634921
316,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
317,0.9943310657596371,0.9909297052154195,0.9920634920634921,0.9924414210128495,0.9943310657596371
318,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
319,0.9954648526077098,0.9943310657596371,0.9920634920634921,0.9939531368102797,0.9954648526077098
320,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
321,0.9909297052154195,0.9931972789115646,0.9931972789115646,0.9924414210128495,0.9931972789115646
322,0.9875283446712018,0.9807256235827665,0.981859410430839,0.9833711262282692,0.9875283446712018
323,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
324,0.9897959183673469,0.9897959183673469,0.9886621315192744,0.9894179894179894,0.9897959183673469
325,0.9988662131519275,0.9977324263038548,0.9988662131519275,0.99848828420257,0.9988662131519275
326,0.9875283446712018,0.9897959183673469,0.9909297052154195,0.9894179894179893,0.9909297052154195
327,0.9931972789115646,0.9897959183673469,0.9897959183673469,0.9909297052154195,0.9931972789115646
328,0.9909297052154195,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9920634920634921
329,0.9886621315192744,0.9841269841269841,0.9909297052154195,0.9879062736205593,0.9909297052154195
330,0.9886621315192744,0.9841269841269841,0.9863945578231292,0.9863945578231292,0.9886621315192744
331,0.9841269841269841,0.9886621315192744,0.9863945578231292,0.9863945578231292,0.9886621315192744
332,0.9909297052154195,0.9886621315192744,0.9931972789115646,0.9909297052154195,0.9931972789115646
333,0.9897959183673469,0.9886621315192744,0.9897959183673469,0.9894179894179894,0.9897959183673469
334,0.9875283446712018,0.9863945578231292,0.9852607709750567,0.9863945578231292,0.9875283446712018
335,0.9920634920634921,0.9931972789115646,0.9920634920634921,0.9924414210128495,0.9931972789115646
336,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
337,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
338,0.9954648526077098,0.9943310657596371,0.9920634920634921,0.9939531368102797,0.9954648526077098
339,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
340,0.9897959183673469,0.9897959183673469,0.9931972789115646,0.9909297052154195,0.9931972789115646
341,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292
342,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9909297052154195,0.9920634920634921
343,0.9943310657596371,0.9954648526077098,0.9920634920634921,0.9939531368102797,0.9954648526077098
344,0.9977324263038548,0.9977324263038548,0.9954648526077098,0.9969765684051398,0.9977324263038548
345,0.9909297052154195,0.9886621315192744,0.9886621315192744,0.9894179894179894,0.9909297052154195
346,0.9931972789115646,0.9909297052154195,0.9931972789115646,0.9924414210128495,0.9931972789115646
347,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
348,0.9863945578231292,0.9875283446712018,0.9897959183673469,0.9879062736205593,0.9897959183673469
349,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
350,0.9909297052154195,0.9886621315192744,0.9931972789115646,0.9909297052154195,0.9931972789115646
351,0.9909297052154195,0.9886621315192744,0.9886621315192744,0.9894179894179894,0.9909297052154195
352,0.981859410430839,0.981859410430839,0.9863945578231292,0.983371126228269,0.9863945578231292
353,0.9841269841269841,0.9852607709750567,0.9852607709750567,0.9848828420256991,0.9852607709750567
354,0.9829931972789115,0.9852607709750567,0.9863945578231292,0.9848828420256992,0.9863945578231292
355,0.9897959183673469,0.9897959183673469,0.9886621315192744,0.9894179894179894,0.9897959183673469
356,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
357,0.9909297052154195,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9920634920634921
358,0.9954648526077098,0.9920634920634921,0.9943310657596371,0.9939531368102797,0.9954648526077098
359,0.9886621315192744,0.9920634920634921,0.9920634920634921,0.9909297052154195,0.9920634920634921
360,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
361,0.9920634920634921,0.9875283446712018,0.9886621315192744,0.9894179894179894,0.9920634920634921
362,0.9863945578231292,0.9875283446712018,0.9852607709750567,0.9863945578231292,0.9875283446712018
363,0.9920634920634921,0.9920634920634921,0.9931972789115646,0.9924414210128495,0.9931972789115646
364,0.9863945578231292,0.9909297052154195,0.9909297052154195,0.9894179894179893,0.9909297052154195
365,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
366,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
367,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
368,0.9875283446712018,0.9920634920634921,0.9886621315192744,0.9894179894179894,0.9920634920634921
369,0.9863945578231292,0.9897959183673469,0.9875283446712018,0.9879062736205594,0.9897959183673469
370,0.9954648526077098,0.9943310657596371,0.9920634920634921,0.9939531368102797,0.9954648526077098
371,0.9965986394557823,0.9954648526077098,0.9943310657596371,0.9954648526077098,0.9965986394557823
372,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
373,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
374,0.9852607709750567,0.9909297052154195,0.9920634920634921,0.9894179894179894,0.9920634920634921
375,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
376,1.0,1.0,1.0,1.0,1.0
377,0.9886621315192744,0.9863945578231292,0.9886621315192744,0.9879062736205593,0.9886621315192744
378,0.9875283446712018,0.9852607709750567,0.9863945578231292,0.9863945578231292,0.9875283446712018
379,0.9886621315192744,0.9920634920634921,0.9875283446712018,0.9894179894179894,0.9920634920634921
380,0.9920634920634921,0.9920634920634921,0.9931972789115646,0.9924414210128495,0.9931972789115646
381,0.9852607709750567,0.9852607709750567,0.9841269841269841,0.9848828420256992,0.9852607709750567
382,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
383,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
384,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
385,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
386,0.9897959183673469,0.9863945578231292,0.9875283446712018,0.9879062736205594,0.9897959183673469
387,0.9863945578231292,0.981859410430839,0.9863945578231292,0.9848828420256992,0.9863945578231292
388,0.9841269841269841,0.9875283446712018,0.9829931972789115,0.9848828420256991,0.9875283446712018
389,0.9875283446712018,0.9829931972789115,0.9841269841269841,0.9848828420256992,0.9875283446712018
390,0.9886621315192744,0.9875283446712018,0.9920634920634921,0.9894179894179894,0.9920634920634921
391,0.9931972789115646,0.9954648526077098,0.9931972789115646,0.9939531368102795,0.9954648526077098
392,0.9886621315192744,0.9863945578231292,0.9841269841269841,0.9863945578231292,0.9886621315192744
393,0.9886621315192744,0.9886621315192744,0.9909297052154195,0.9894179894179894,0.9909297052154195
394,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
395,0.9909297052154195,0.9897959183673469,0.9920634920634921,0.9909297052154195,0.9920634920634921
396,0.9931972789115646,0.9931972789115646,0.9909297052154195,0.9924414210128495,0.9931972789115646
397,0.9965986394557823,0.9954648526077098,0.9943310657596371,0.9954648526077098,0.9965986394557823
398,0.9886621315192744,0.9886621315192744,0.9909297052154195,0.9894179894179894,0.9909297052154195
399,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292,0.9863945578231292
400,0.9909297052154195,0.9875283446712018,0.9897959183673469,0.9894179894179894,0.9909297052154195
401,0.9954648526077098,0.9931972789115646,0.9931972789115646,0.9939531368102795,0.9954648526077098
402,0.9897959183673469,0.9886621315192744,0.9897959183673469,0.9894179894179894,0.9897959183673469
403,0.9965986394557823,0.9977324263038548,0.9965986394557823,0.9969765684051398,0.9977324263038548
404,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
405,0.9965986394557823,0.9977324263038548,0.9965986394557823,0.9969765684051398,0.9977324263038548
406,0.9886621315192744,0.9897959183673469,0.9897959183673469,0.9894179894179894,0.9897959183673469
407,0.9977324263038548,0.9965986394557823,0.9965986394557823,0.9969765684051398,0.9977324263038548
408,0.9943310657596371,0.9954648526077098,0.9965986394557823,0.9954648526077098,0.9965986394557823
409,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
410,0.9852607709750567,0.9863945578231292,0.9875283446712018,0.9863945578231292,0.9875283446712018
411,0.9863945578231292,0.9852607709750567,0.9875283446712018,0.9863945578231292,0.9875283446712018
412,0.9931972789115646,0.9943310657596371,0.9943310657596371,0.9939531368102795,0.9943310657596371
413,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
414,0.9897959183673469,0.9863945578231292,0.9875283446712018,0.9879062736205594,0.9897959183673469
415,0.9909297052154195,0.9920634920634921,0.9943310657596371,0.9924414210128495,0.9943310657596371
416,0.9886621315192744,0.9875283446712018,0.9875283446712018,0.9879062736205594,0.9886621315192744
417,0.9909297052154195,0.9886621315192744,0.9886621315192744,0.9894179894179894,0.9909297052154195
418,0.981859410430839,0.9863945578231292,0.9863945578231292,0.9848828420256992,0.9863945578231292
419,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
420,0.9920634920634921,0.9886621315192744,0.9920634920634921,0.9909297052154195,0.9920634920634921
421,0.9897959183673469,0.9886621315192744,0.9897959183673469,0.9894179894179894,0.9897959183673469
422,0.9920634920634921,0.9931972789115646,0.9920634920634921,0.9924414210128495,0.9931972789115646
423,0.9875283446712018,0.9875283446712018,0.9886621315192744,0.9879062736205593,0.9886621315192744
424,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195,0.9909297052154195
425,0.9875283446712018,0.9852607709750567,0.9909297052154195,0.9879062736205593,0.9909297052154195
426,0.9920634920634921,0.9909297052154195,0.9943310657596371,0.9924414210128495,0.9943310657596371
427,0.9875283446712018,0.9875283446712018,0.9886621315192744,0.9879062736205593,0.9886621315192744
428,0.9829931972789115,0.9852607709750567,0.9863945578231292,0.9848828420256992,0.9863945578231292
429,0.9897959183673469,0.9943310657596371,0.9931972789115646,0.9924414210128495,0.9943310657596371
430,0.9863945578231292,0.9909297052154195,0.9909297052154195,0.9894179894179893,0.9909297052154195
431,0.9920634920634921,0.9897959183673469,0.9909297052154195,0.9909297052154195,0.9920634920634921
432,0.9943310657596371,0.9909297052154195,0.9920634920634921,0.9924414210128495,0.9943310657596371
433,0.9841269841269841,0.9875283446712018,0.9875283446712018,0.9863945578231291,0.9875283446712018
434,0.9909297052154195,0.9852607709750567,0.9875283446712018,0.9879062736205594,0.9909297052154195
435,0.9841269841269841,0.9897959183673469,0.9897959183673469,0.9879062736205593,0.9897959183673469
436,0.9965986394557823,0.9965986394557823,0.9977324263038548,0.9969765684051398,0.9977324263038548
437,0.9841269841269841,0.9909297052154195,0.9886621315192744,0.9879062736205593,0.9909297052154195
438,0.9897959183673469,0.9909297052154195,0.9920634920634921,0.9909297052154195,0.9920634920634921
439,0.9931972789115646,0.9920634920634921,0.9920634920634921,0.9924414210128495,0.9931972789115646
440,0.9852607709750567,0.9829931972789115,0.9863945578231292,0.9848828420256992,0.9863945578231292
441,0.9909297052154195,0.9897959183673469,0.9875283446712018,0.9894179894179894,0.9909297052154195
